559,0,2,65306,1974,65533,65309,1972
560,0,8,65301,1975,8,65315,1967
561,0,65532,65306,1970,9,65308,1977
562,0,10,65311,1970,5,65313,1976
563,0,6,65299,1980,3,65310,1965
564,0,7,65317,1958,4,65312,1974
565,0,3,65307,1970,14,65326,1969
566,0,4,65299,1967,2,65319,1965
567,0,4,65306,1966,65530,65315,1961
568,0,5,65300,1962,10,65315,1980
569,0,3,65305,1972,6,65307,1980
570,0,17,65305,1976,65530,65306,1962
571,0,2,65303,1974,3,65301,1956
572,0,9,65301,1981,3,65292,1968
573,0,9,65305,1984,65535,65306,1982
574,0,6,65315,1968,7,65307,1989
575,0,0,65302,1977,6,65305,1975
576,0,5,65308,1970,65532,65306,1972
577,0,11,65300,1968,12,65295,1987
578,0,2,65313,1962,14,65317,1982
579,0,1,65312,1966,2,65290,1999
580,0,65524,65300,1991,3,65296,1991
581,0,2,65303,1994,12,65297,1991
582,0,65532,65320,1964,8,65305,1978
583,0,9,65309,1970,12,65301,1962
584,0,2,65297,1978,8,65307,1968
585,0,65534,65305,1988,0,65298,1973
586,0,2,65296,1953,65530,65307,1970
587,0,8,65300,1996,1,65313,1951
588,0,4,65298,1970,65533,65310,1960
589,0,11,65294,1984,8,65309,1963
590,0,2,65295,1992,14,65301,1983
591,0,6,65312,1990,0,65301,1984
592,0,22,65300,1960,8,65305,1984
593,0,9,65298,1982,4,65307,1972
594,0,2,65304,1970,5,65310,1965
595,0,65535,65305,1968,11,65315,1975
596,0,1,65299,1965,2,65300,1953
597,0,2,65310,2006,10,65305,1979
598,0,6,65318,1972,65527,65305,1980
599,0,4,65303,1970,18,65297,1953
600,0,1,65308,1980,65530,65310,1970
601,0,17,65304,1977,1,65298,1955
602,0,6,65312,1977,3,65304,1978
603,0,9,65301,1986,1,65310,1973
604,0,11,65301,1986,65532,65299,1976
605,0,7,65315,1966,65535,65314,1974
606,0,9,65306,1980,11,65310,1972
607,0,4,65299,1989,11,65306,1978
608,0,65532,65300,1964,10,65295,1964
609,0,4,65301,1976,9,65307,1973
610,0,13,65311,1955,12,65308,1974
611,0,17,65305,1970,15,65311,1957
612,0,65532,65297,1976,1,65313,1976
613,0,65532,65302,1977,13,65315,1958
614,0,0,65314,1972,9,65308,1963
615,0,65525,65320,1976,6,65304,1976
616,0,9,65307,1972,10,65304,1959
617,0,3,65300,1973,4,65323,1971
618,0,65531,65316,1972,65535,65302,1967
619,0,2,65307,1958,2,65310,1962
620,0,65535,65303,1981,65534,65305,1983
621,0,8,65303,1984,0,65306,1967
622,0,7,65306,1965,4,65318,1972
623,0,9,65302,1987,5,65298,1959
624,0,14,65307,1959,9,65310,1975
625,0,4,65304,1957,0,65311,1986
626,0,1,65305,1984,65534,65309,1968
627,0,65535,65293,1954,65529,65297,1985
628,0,5,65306,1973,65531,65294,1976
629,0,1,65308,1971,65531,65301,1976
630,0,4,65314,1976,12,65313,1963
631,0,13,65305,1973,0,65301,1991
632,0,65527,65293,1969,65531,65327,1966
633,0,7,65313,1981,0,65305,1965
634,0,2,65295,1988,8,65303,1974
635,0,65528,65300,1965,65535,65305,1983
636,0,15,65317,1979,2,65311,1971
637,0,3,65305,1970,65530,65291,1974
638,0,11,65298,1974,4,65306,1971
639,0,3,65312,1962,3,65298,1960
640,0,65533,65298,1961,65534,65313,1965
641,0,0,65292,1960,4,65303,1980
642,0,6,65304,1976,65524,65307,1982
643,0,10,65304,1967,5,65314,1977
644,0,6,65303,1990,13,65296,1961
645,0,7,65315,1978,3,65291,1988
646,0,7,65295,1972,65518,65303,1972
647,0,8,65321,1953,0,65307,1960
648,0,65533,65283,1979,5,65298,1964
649,0,12,65309,1959,12,65310,1975
650,0,5,65301,1984,65524,65309,1981
651,0,7,65313,1960,14,65299,1971
652,0,4,65313,1959,17,65304,1957
653,0,10,65304,1964,65531,65306,1996
654,0,5,65300,1973,9,65309,1988
655,0,3,65306,1974,2,65296,1978
656,0,65531,65288,1973,1,65300,1985
657,0,7,65303,1985,10,65292,1973
658,0,0,65313,1971,18,65288,1965
659,0,17,65303,1968,4,65304,1963
660,0,5,65295,1982,65532,65314,1962
661,0,9,65313,1974,5,65307,1958
662,0,3,65297,1965,65531,65316,1973
663,0,1,65304,1959,0,65309,1962
664,0,3,65315,1998,65532,65305,1980
665,0,6,65316,1952,4,65312,1971
666,0,65528,65304,1966,65533,65320,1968
667,0,6,65300,1973,6,65307,1991
668,0,65535,65306,1968,4,65307,1966
669,0,13,65313,1976,65534,65314,1967
670,0,0,65302,1967,65533,65309,1961
671,0,65530,65300,1974,8,65312,1958
672,0,0,65303,1972,65535,65306,1976
673,0,10,65313,1973,3,65298,1978
674,0,14,65309,1981,5,65308,1973
675,0,65533,65311,1971,7,65300,1969
676,0,65534,65294,1957,7,65304,1980
677,0,1,65303,1972,65534,65312,1973
678,0,16,65312,1976,8,65303,1975
679,0,65534,65292,1972,0,65309,1973
680,0,16,65312,1963,1,65307,1978
681,0,7,65302,1974,65534,65313,1979
682,0,3,65306,1969,4,65304,1970
683,0,65535,65299,1955,5,65310,1976
684,0,10,65314,1954,5,65304,1975
685,0,8,65298,1977,65529,65316,1971
686,0,65533,65312,1965,65531,65307,1975
687,0,65534,65303,1978,65535,65310,1983
688,0,65534,65298,1969,10,65297,1955
689,0,4,65304,1992,65529,65306,1989
690,0,10,65303,1971,65533,65296,1989
691,0,65534,65304,1985,65535,65297,1971
692,0,65532,65307,1981,65532,65309,1981
693,0,2,65302,1973,65535,65308,1991
694,0,6,65293,1977,0,65303,1966
695,0,6,65306,1970,0,65306,1996
696,0,8,65304,1970,65533,65311,1976
697,0,4,65307,1962,5,65303,1990
698,0,10,65300,1976,12,65293,1989
699,0,11,65303,1974,15,65316,1968
700,0,11,65311,1980,2,65309,1966
701,0,6,65295,1982,65535,65311,1970
702,0,65529,65310,1997,9,65308,1969
703,0,4,65305,1987,65534,65300,1973
704,0,65535,65303,1987,12,65307,1971
705,0,4,65298,1976,10,65313,1977
706,0,65533,65294,1976,65535,65304,1971
707,0,6,65305,1982,65535,65312,1965
708,0,9,65294,1993,9,65307,1964
709,0,2,65298,1965,65527,65293,1977
710,0,8,65297,1970,16,65311,1980
711,0,10,65305,1960,2,65307,1969
712,0,65532,65296,1984,9,65300,1973
713,0,65529,65318,1967,65534,65307,1962
714,0,11,65301,1978,7,65313,1976
715,0,5,65302,1978,65535,65310,1974
716,0,4,65309,1961,65533,65296,1977
717,0,65524,65308,1959,0,65298,1982
718,0,5,65297,1964,65532,65300,1990
719,0,65530,65294,1985,5,65301,1987
720,0,14,65308,1976,2,65312,1968
721,0,3,65296,1975,14,65307,1973
722,0,4,65309,1963,6,65306,1963
723,0,2,65311,1958,2,65311,1987
724,0,7,65309,1974,5,65300,1989
725,0,16,65316,1978,9,65310,1961
726,0,65533,65313,1973,8,65307,1964
727,0,7,65301,1959,7,65293,1985
728,0,3,65309,1975,7,65313,1971
729,0,5,65306,1971,5,65303,1958
730,0,8,65304,1979,7,65313,1983
731,0,6,65315,1958,1,65314,1987
732,0,18,65310,1961,5,65302,1959
733,0,9,65311,1979,4,65306,1976
734,0,65534,65314,1980,8,65316,1985
735,0,12,65302,1960,7,65311,1977
736,0,65526,65309,1969,0,65306,1969
737,0,5,65299,1962,65534,65305,1968
738,0,7,65311,1967,5,65307,1965
739,0,10,65316,1958,10,65321,1980
740,0,2,65295,1958,65535,65302,1990
741,0,0,65295,1969,15,65321,1963
742,0,65533,65307,1985,3,65324,1981
743,0,4,65304,1981,6,65294,1958
744,0,7,65306,1966,3,65313,1986
745,0,10,65292,1953,65534,65303,1981
746,0,65535,65291,1984,65531,65305,1970
747,0,0,65311,1978,6,65302,1967
748,0,65535,65300,1981,65531,65308,1958
749,0,3,65307,1958,65525,65317,1968
750,0,5,65307,1984,11,65303,1979
751,0,65531,65307,1980,4,65306,1981
752,0,2,65306,1965,3,65302,1980
753,0,0,65301,1977,65534,65304,1970
754,0,1,65307,1977,8,65301,1954
755,0,16,65314,1985,13,65308,1970
756,0,4,65309,1971,5,65315,1959
757,0,6,65304,1976,65531,65317,1985
758,0,5,65302,1971,65533,65300,1977
759,0,6,65297,1989,9,65310,1980
760,0,2,65315,1957,2,65301,1966
761,0,5,65288,1971,2,65308,1980
762,0,11,65302,1975,8,65309,1975
763,0,8,65299,1972,8,65295,1983
764,0,65534,65306,1979,3,65305,1960
765,0,13,65297,1983,65526,65304,1953
766,0,3,65307,1965,1,65296,1968
767,0,65530,65305,1978,10,65305,1967
768,0,0,65319,1964,4,65302,1967
769,0,65534,65309,1987,1,65305,1971
770,0,9,65292,1966,65535,65298,1971
771,0,3,65293,1971,6,65303,1971
