1517,0,34,65240,1928,0,0,0
1518,0,34,65240,1928,36,0,0
1519,0,34,65240,1928,36,65247,0
1520,0,34,65240,1928,36,65247,1945
1521,0,34,65240,1928,36,65247,1945
1522,0,46,65240,1928,36,65247,1945
1523,0,46,65243,1928,36,65247,1945
1524,0,46,65243,1921,36,65247,1945
1525,0,46,65243,1921,36,65247,1945
1526,0,46,65243,1921,43,65247,1945
1527,0,46,65243,1921,43,65245,1945
1528,0,46,65243,1921,43,65245,1921
1529,0,46,65243,1921,43,65245,1921
1530,0,37,65243,1921,43,65245,1921
1531,0,37,65228,1921,43,65245,1921
1532,0,37,65228,1939,43,65245,1921
1533,0,37,65228,1939,43,65245,1921
1534,0,37,65228,1939,37,65245,1921
1535,0,37,65228,1939,37,65224,1921
1536,0,37,65228,1939,37,65224,1925
1537,0,37,65228,1939,37,65224,1925
1538,0,54,65228,1939,37,65224,1925
1539,0,54,65224,1939,37,65224,1925
1540,0,54,65224,1937,37,65224,1925
1541,0,54,65224,1937,37,65224,1925
1542,0,54,65224,1937,45,65224,1925
1543,0,54,65224,1937,45,65230,1925
1544,0,54,65224,1937,45,65230,1919
1545,0,36,65228,1941,0,0,0
1546,0,36,65228,1941,39,0,0
1547,0,36,65228,1941,39,65244,0
1548,0,36,65228,1941,39,65244,1926
1549,0,36,65228,1941,39,65244,1926
1550,0,41,65228,1941,39,65244,1926
1551,0,41,65220,1941,39,65244,1926
1552,0,41,65220,1949,39,65244,1926
1553,0,41,65220,1949,39,65244,1926
1554,0,41,65220,1949,34,65244,1926
1555,0,41,65220,1949,34,65237,1926
1556,0,41,65220,1949,34,65237,1930
1557,0,41,65220,1949,34,65237,1930
1558,0,55,65220,1949,34,65237,1930
1559,0,55,65238,1949,34,65237,1930
1560,0,55,65238,1933,34,65237,1930
1561,0,55,65238,1933,34,65237,1930
1562,0,55,65238,1933,43,65237,1930
1563,0,55,65238,1933,43,65239,1930
1564,0,55,65238,1933,43,65239,1944
1565,0,55,65238,1933,43,65239,1944
1566,0,32,65238,1933,43,65239,1944
1567,0,32,65229,1933,43,65239,1944
1568,0,32,65229,1946,43,65239,1944
1569,0,32,65229,1946,43,65239,1944
1570,0,32,65229,1946,43,65239,1944
1571,0,32,65229,1946,43,65229,1944
1572,0,32,65229,1946,43,65229,1940
1573,0,40,65233,1918,0,0,0
1574,0,40,65233,1918,39,0,0
1575,0,40,65233,1918,39,65243,0
1576,0,40,65233,1918,39,65243,1923
1577,0,40,65233,1918,39,65243,1923
1578,0,32,65233,1918,39,65243,1923
1579,0,32,65236,1918,39,65243,1923
1580,0,32,65236,1934,39,65243,1923
1581,0,32,65236,1934,39,65243,1923
1582,0,32,65236,1934,37,65243,1923
1583,0,32,65236,1934,37,65228,1923
1584,0,32,65236,1934,37,65228,1940
1585,0,32,65236,1934,37,65228,1940
1586,0,36,65236,1934,37,65228,1940
1587,0,36,65230,1934,37,65228,1940
1588,0,36,65230,1913,37,65228,1940
1589,0,36,65230,1913,37,65228,1940
1590,0,36,65230,1913,41,65228,1940
1591,0,36,65230,1913,41,65229,1940
1592,0,36,65230,1913,41,65229,1924
1593,0,36,65230,1913,41,65229,1924
1594,0,38,65230,1913,41,65229,1924
1595,0,38,65237,1913,41,65229,1924
1596,0,38,65237,1907,41,65229,1924
1597,0,38,65237,1907,41,65229,1924
1598,0,38,65237,1907,38,65229,1924
1599,0,47,65232,1945,37,65231,1933
1600,0,39,65233,1932,40,65221,1937
1601,0,40,65239,1939,35,65235,1935
1602,0,29,65232,1933,34,65226,1941
1603,0,39,65228,1929,36,65236,1937
1604,0,42,65235,1941,31,65225,1940
1605,0,41,65218,1915,46,65245,1947
1606,0,59,65234,1930,29,65230,1927
1607,0,38,65232,1941,31,65231,1901
1608,0,30,65228,1936,35,65218,1928
1609,0,30,65238,1918,42,65232,1926
1610,0,41,65225,1932,32,65235,1923
1611,0,47,65234,1925,32,65230,1949
1612,0,32,65234,1936,31,65238,1945
1613,0,43,65229,1935,42,65236,1927
1614,0,42,65237,1921,48,65239,1935
1615,0,34,65229,1948,35,65224,1935
1616,0,32,65237,1939,42,65243,1948
1617,0,30,65235,1933,42,65243,1934
1618,0,45,65235,1924,37,65239,1928
1619,0,26,65244,1929,38,65238,1933
1620,0,39,65233,1915,44,65237,1924
1621,0,46,65248,1933,39,65231,1930
1622,0,40,65218,1924,49,65230,1931
1623,0,46,65225,1929,39,65228,1932
1624,0,36,65233,1941,43,65239,1930
1625,0,42,65240,1940,40,65231,1930
1626,0,34,65234,1936,37,65232,1921
1627,0,39,65229,1916,36,65238,1946
1628,0,38,65234,1927,29,65241,1918
1629,0,41,65233,1926,37,65243,1936
1630,0,54,65246,1945,29,65230,1940
1631,0,48,65228,1937,37,65236,1911
1632,0,40,65234,1924,43,65235,1947
1633,0,34,65235,1933,31,65238,1944
1634,0,47,65230,1928,31,65244,1951
1635,0,47,65236,1935,41,65232,1946
1636,0,41,65231,1913,27,65245,1926
1637,0,37,65236,1937,44,65234,1938
1638,0,36,65244,1922,41,65236,1940
1639,0,47,65241,1929,37,65231,1931
1640,0,51,65228,1947,40,65236,1936
1641,0,45,65244,1922,42,65227,1958
1642,0,38,65229,1924,41,65236,1933
1643,0,37,65223,1928,42,65235,1936
1644,0,38,65239,1953,48,65226,1953
1645,0,39,65230,1924,45,65226,1930
1646,0,40,65224,1928,27,65238,1938
1647,0,44,65239,1934,26,65240,1938
1648,0,37,65228,1935,29,65230,1929
1649,0,35,65228,1931,36,65232,1935
1650,0,51,65232,1933,36,65233,1941
1651,0,32,65242,1936,33,65236,1943
1652,0,38,65230,1919,43,65232,1941
1653,0,38,65240,1950,32,65225,1925
1654,0,50,65233,1929,44,65235,1942
1655,0,41,65239,1941,34,65241,1925
1656,0,48,65226,1937,42,65238,1927
1657,0,34,65241,1946,34,65241,1947
1658,0,46,65224,1934,45,65222,1939
1659,0,49,65233,1930,36,65228,1940
1660,0,41,65238,1921,30,65218,1935
1661,0,32,65223,1938,49,65246,1938
1662,0,43,65231,1922,40,65220,1949
