7872,20180120150353,293,65497,63244,240,26,19664
7873,20180120150353,295,65496,63242,241,26,19665
7874,20180120150353,298,65493,63244,235,27,29492
7875,20180120150353,297,65496,63244,239,28,32771
7876,20180120150354,298,65495,63241,240,27,9834
7877,20180120150354,295,65494,63245,246,23,6557
7878,20180120150354,296,65495,63241,239,26,22941
7879,20180120150354,296,65492,63242,239,27,32770
7880,20180120150355,295,65495,63246,241,30,13112
7881,20180120150355,295,65492,63243,238,3300,26216
7882,20180120150355,296,65491,63244,239,27,19663
7883,20180120150355,295,65492,63243,240,26,9833
7884,20180120150356,297,65495,63244,240,27,3280
7885,20180120150356,294,65496,63245,240,27,3280
7886,20180120150356,295,65492,63242,240,27,3280
7887,20180120150356,297,65493,63239,239,28,6556
7888,20180120150356,296,65494,63243,240,26,3279
7889,20180120150356,294,65495,63242,239,26,6556
7890,20180120150356,295,65492,63241,240,26,3280
7891,20180120150356,293,65492,63244,239,27,3280
7892,20180120150357,293,65492,63243,240,26,3280
7893,20180120150357,296,65494,63245,240,25,3
7894,20180120150357,295,65492,63240,240,26,3
7895,20180120150357,295,65492,63239,239,26,3280
7896,20180120150358,297,65495,63245,239,26,3280
7897,20180120150358,299,65496,63242,240,26,3280
7898,20180120150358,295,65493,63247,241,26,3280
7899,20180120150358,296,65493,63246,239,26,3
7900,20180120150358,286,65493,63236,240,19733,36038
7901,20180120150359,320,42555,63259,269,32821,36040
7902,20180120150359,317,65494,63252,165,36047,65472
7903,20180120150359,295,45854,63239,16450,65431,65477
7904,20180120150359,404,65445,63402,118,1069,55678
7905,20180120150359,394,65364,64092,117,6938,65445
7906,20180120150359,347,36053,64072,32784,65103,52344
7907,20180120150359,333,71,63561,408,64855,136
7908,20180120150400,270,65502,63245,259,138,65511
7909,20180120150400,272,65503,63246,255,35,65523
7910,20180120150400,273,65497,63242,259,34,65528
7911,20180120150400,272,65497,63243,236,13,42596
7912,20180120150401,276,65481,63239,238,16,3284
7913,20180120150401,276,65482,63243,247,38,26215
7914,20180120150401,283,65478,63243,242,27,5
7915,20180120150401,279,65478,63240,244,21,3282
7916,20180120150401,278,65480,63238,240,29,22938
7917,20180120150401,277,65479,63239,242,29,4
7918,20180120150402,282,65477,63242,245,32,6
7919,20180120150402,279,65476,63243,262,34,8
7920,20180120150402,284,65468,63242,240,25,9833
7921,20180120150402,283,65473,63239,242,24,19662
7922,20180120150402,283,65470,63245,243,23,4
7923,20180120150402,276,65471,63242,244,27,3281
7924,20180120150403,278,65473,63244,241,27,9833
7925,20180120150403,276,65474,63241,239,25,3280
7926,20180120150403,278,65478,63241,237,27,3279
7927,20180120150403,281,65475,63240,233,24,22939
7928,20180120150404,277,65477,63241,242,29,32768
7929,20180120150404,273,65478,63243,232,17,6
7930,20180120150404,276,65479,63238,244,36,6558
7931,20180120150404,279,65477,63240,238,23,3281
7932,20180120150404,277,65481,63237,233,22,36043
7933,20180120150404,278,65479,63247,268,49122,65485
7934,20180120150405,258,65475,63237,226,65490,58976
7935,20180120150405,251,65483,63242,229,19665,58978
7936,20180120150405,302,26189,64352,143,58148,39321
7937,20180120150405,9998,49138,62517,39390,38202,39235
7938,20180120150405,3577,42631,63276,359,58694,3496
7939,20180120150405,206,65473,63221,276,55518,13118
7940,20180120150406,258,65462,63236,239,26221,3283
7941,20180120150406,260,65463,63242,244,35,19664
7942,20180120150406,258,65463,63241,242,9842,32766
7943,20180120150406,253,65466,63240,215,65504,65521
7944,20180120150407,213,65447,63236,231,26220,9833
7945,20180120150407,204,65440,63234,263,15,6559
7946,20180120150407,205,65437,63236,243,36,26216
7947,20180120150407,209,65440,63236,232,30,22938
7948,20180120150407,312,65436,63263,207,325,26223
7949,20180120150407,311,65457,63248,239,36,19669
7950,20180120150407,318,65452,63248,236,34,6557
7951,20180120150408,316,65456,63245,259,67,14
7952,20180120150408,329,65442,63250,252,10,19
7953,20180120150408,327,65432,63249,251,62215,13120
7954,20180120150408,305,65435,63241,253,26215,36044
7955,20180120150408,312,65442,63242,238,60,3288
7956,20180120150409,296,65453,63243,230,40,49145
7957,20180120150409,307,65450,63245,263,76,65527
7958,20180120150409,312,65451,63249,244,3302,65526
7959,20180120150409,306,65452,63244,228,19670,45871
7960,20180120150410,307,65460,63245,235,25,3279
7961,20180120150410,307,65457,63247,245,31,3280
7962,20180120150410,307,65456,63245,243,23,6557
7963,20180120150410,309,65454,63245,244,39,32767
7964,20180120150410,316,65453,63248,250,43,42596
7965,20180120150410,317,65450,63248,249,45,6556
7966,20180120150410,319,65448,63244,242,28,3
7967,20180120150410,320,65447,63246,247,33,6556
7968,20180120150411,326,65447,63249,241,32,13109
7969,20180120150411,326,65445,63246,228,39,3287
7970,20180120150411,330,65446,63248,231,6590,26207
7971,20180120150411,325,65457,63254,164,65517,39311
7972,20180120150412,449,65394,63746,297,719,178
7973,20180120150412,436,65317,64144,132,35966,36044
7974,20180120150412,370,13173,63899,305,64696,26294
7975,20180120150412,10389,45770,62046,6962,51476,39293
7976,20180120150413,335,65423,63256,219,65431,22939
7977,20180120150413,319,65410,63246,271,36026,16389
7978,20180120150413,321,65408,63251,233,34,3281
7979,20180120150413,323,65408,63250,246,19,3284
7980,20180120150413,372,65402,63256,239,28,6557
7981,20180120150413,376,65405,63256,240,27,3
7982,20180120150413,373,65404,63257,239,27,3280
7983,20180120150413,370,65405,63250,235,53,19660
7984,20180120150414,377,65402,63256,240,25,3280
