6569,0,519,65456,63280,241,27,13110
6570,0,518,65457,63278,241,27,3280
6571,0,514,65458,63278,241,27,6557
6572,0,517,65457,63278,242,26,16387
6573,0,520,65456,63276,240,25,32770
6574,0,514,65458,63279,244,26,22942
6575,0,518,65460,63277,243,30,26217
6576,0,513,65454,63278,241,25,26218
6577,0,520,65458,63280,242,16402,19667
6578,0,520,65458,63280,239,24,29493
6579,0,522,65456,63278,242,30,22941
6580,0,515,65456,63277,242,27,16387
6581,0,516,65455,63275,241,26,3280
6582,0,515,65452,63280,241,27,6556
6583,0,520,65456,63277,241,26,3281
6584,0,516,65456,63277,241,24,6556
6585,0,517,65461,63280,241,26,6557
6586,0,516,65457,63275,241,26,4
6587,0,516,65459,63278,241,26,3280
6588,0,518,65459,63277,241,26,3
6589,0,518,65455,63280,241,26,3281
6590,0,517,65455,63276,241,26,4
6591,0,517,65455,63282,241,26,6556
6592,0,519,65457,63279,241,27,3280
6593,0,514,65458,63277,241,27,4
6594,0,518,65460,63277,241,26,4
6595,0,519,65459,63280,242,26,3280
6596,0,517,65457,63281,241,26,9834
6597,0,519,65456,63276,241,25,9834
6598,0,519,65459,63278,240,27,4
6599,0,514,65456,63279,241,27,22941
6600,0,521,65458,63279,241,27,13110
6601,0,517,65457,63275,241,24,19665
6602,0,517,65458,63281,241,28,6557
6603,0,519,65459,63276,241,26,6557
6604,0,519,65457,63280,240,26,6556
6605,0,515,65455,63277,241,26,6556
6606,0,516,65458,63278,241,26,3280
6607,0,518,65457,63275,241,27,3280
6608,0,517,65457,63279,242,26,9834
6609,0,516,65456,63274,240,27,6557
6610,0,519,65458,63280,241,26,16387
6611,0,517,65460,63277,241,27,6557
6612,0,517,65457,63279,241,26,6557
6613,0,517,65457,63277,241,27,6557
6614,0,518,65456,63279,241,26,3280
6615,0,517,65458,63277,241,26,4
6616,0,514,65457,63278,241,26,3280
6617,0,517,65458,63281,241,25,3280
6618,0,515,65456,63279,241,28,6556
6619,0,517,65459,63280,242,29,3281
6620,0,517,65456,63280,241,26,6557
6621,0,517,65458,63278,241,27,3
6622,0,519,65459,63280,241,25,3280
6623,0,519,65457,63277,241,26,3279
6624,0,516,65456,63276,240,26,3
6625,0,517,65456,63282,242,26,3
6626,0,519,65455,63276,241,26,3
6627,0,517,65458,63275,241,27,4
6628,0,519,65456,63278,241,27,3
6629,0,519,65456,63281,241,27,3280
6630,0,516,65456,63279,241,26,3280
6631,0,517,65456,63279,241,26,3280
6632,0,520,65454,63279,241,25,3280
6633,0,517,65455,63275,242,26,3
6634,0,518,65459,63277,241,26,4
6635,0,516,65456,63279,241,26,3280
6636,0,518,65457,63280,241,26,3
6637,0,519,65457,63277,241,26,3
6638,0,520,65458,63273,241,27,3
6639,0,513,65455,63278,241,26,3280
6640,0,520,65458,63282,240,27,4
6641,0,516,65455,63274,241,27,3280
6642,0,517,65458,63281,241,28,3281
6643,0,517,65457,63277,241,26,3280
6644,0,518,65458,63277,241,25,9833
6645,0,517,65457,63274,241,26,3280
6646,0,515,65459,63278,241,27,4
6647,0,520,65456,63281,241,27,3280
6648,0,517,65458,63276,241,27,3
6649,0,519,65459,63278,242,26,3280
6650,0,519,65457,63278,241,26,9833
6651,0,515,65456,63276,241,26,3280
6652,0,517,65456,63280,241,27,3280
6653,0,519,65456,63275,241,26,3280
6654,0,516,65457,63277,241,26,3279
6655,0,516,65456,63280,241,26,6556
6656,0,518,65459,63275,241,27,3280
6657,0,516,65456,63280,241,27,6557
6658,0,515,65456,63280,241,27,3
6659,0,520,65457,63279,242,25,9835
6660,0,518,65458,63277,241,24,6557
6661,0,517,65456,63279,241,25,16386
6662,0,515,65456,63274,242,25,3280
6663,0,518,65459,63279,241,26,3280
6664,0,519,65455,63278,240,25,3
6665,0,519,65456,63277,241,27,6557
6666,0,518,65456,63282,241,26,6556
6667,0,519,65458,63278,242,27,6557
6668,0,518,65456,63277,242,25,3280
6669,0,515,65458,63278,241,27,4
6670,0,519,65458,63279,241,26,6557
6671,0,520,65457,63278,240,26,4
6672,0,518,65456,63274,241,26,3280
6673,0,519,65456,63276,241,28,3281
6674,0,515,65454,63277,240,26,3
6675,0,519,65458,63279,241,25,3280
6676,0,518,65456,63273,241,27,3281
6677,0,519,65457,63274,241,26,6557
6678,0,518,65452,63275,241,24,3
6679,0,518,65456,63277,240,24,9833
6680,0,517,65456,63278,241,26,6556
6681,0,515,65460,63281,241,26,3280
6682,0,515,65458,63279,241,28,3
6683,0,515,65456,63274,241,26,4
6684,0,517,65458,63278,240,26,4
6685,0,521,65456,63279,241,26,3280
6686,0,518,65458,63280,241,26,3
6687,0,517,65456,63278,241,25,3280
6688,0,517,65457,63275,241,25,3280
6689,0,518,65457,63281,241,26,3
6690,0,519,65455,63278,241,27,4
6691,0,518,65457,63280,241,26,4
6692,0,516,65457,63277,242,26,3280
6693,0,519,65456,63276,241,26,3
6694,0,517,65456,63271,241,25,3
6695,0,519,65455,63276,241,26,6557
6696,0,517,65457,63279,240,26,3280
6697,0,519,65460,63278,241,27,3
6698,0,521,65457,63279,241,25,3280
6699,0,519,65456,63279,241,26,3280
6700,0,518,65459,63273,241,25,3280
6701,0,518,65455,63279,241,26,3280
6702,0,518,65456,63277,242,26,4
6703,0,516,65455,63278,241,26,3280
6704,0,518,65457,63277,241,25,3
6705,0,519,65457,63275,241,26,4
6706,0,518,65458,63277,241,26,3280
6707,0,519,65456,63281,241,26,3
6708,0,517,65458,63277,241,26,4
6709,0,518,65456,63279,241,26,3280
6710,0,516,65456,63278,241,26,3
6711,0,517,65455,63276,241,26,4
6712,0,520,65456,63276,241,25,4
6713,0,515,65457,63276,241,25,3280
6714,0,516,65458,63277,241,26,3
6715,0,519,65457,63281,241,27,3
6716,0,517,65456,63278,241,25,3280
6717,0,520,65454,63279,242,25,3280
6718,0,516,65459,63279,241,27,3
6719,0,518,65453,63280,240,27,3280
6720,0,515,65459,63280,241,26,3280
6721,0,518,65455,63278,241,26,3280
6722,0,519,65452,63277,241,26,6557
6723,0,514,65454,63276,242,26,4
6724,0,518,65458,63280,241,26,3
6725,0,521,65457,63275,241,26,6557
6726,0,519,65457,63278,241,26,3280
6727,0,518,65459,63272,241,26,3
6728,0,515,65459,63278,243,27,6557
6729,0,519,65456,63279,242,24,9835
6730,0,517,65456,63275,241,27,19663
6731,0,519,65457,63279,242,24,16387
6732,0,519,65458,63276,242,27,3280
6733,0,517,65454,63282,241,25,3280
6734,0,530,65454,63295,244,42482,22936
6735,0,454,65458,63236,245,19789,29487
6736,0,605,65388,63110,209,167,32768
6737,0,603,65465,63256,120,322,29502
6738,0,545,65413,63522,97,288,62239
6739,0,528,65413,63762,126,26229,18
6740,0,452,65446,63247,229,72,26213
6741,0,465,58934,63031,268,199,29474
6742,0,517,65478,63004,168,373,29505
6743,0,502,65465,63490,180,420,53
6744,0,333,65433,63238,234,155,62226
6745,0,373,65415,63164,380,120,3327
6746,0,447,65404,62787,259,3538,16468
6747,0,442,65404,63243,200,659,9861
6748,0,337,65384,63232,384,492,65483
6749,0,481,65374,63309,228,16504,22926
6750,0,449,65377,63267,237,33,22938
6751,0,446,65381,63268,241,26,6557
6752,0,448,65381,63270,243,25,3
6753,0,450,65381,63269,240,27,3
6754,0,450,65382,63268,242,25,3
6755,0,448,65377,63265,240,26,4
6756,0,447,65381,63269,242,26,6557
6757,0,449,65380,63266,241,26,6557
6758,0,452,65382,63267,242,27,6557
6759,0,450,65379,63268,241,26,3
6760,0,450,65378,63269,241,27,3280
6761,0,454,65379,63269,241,26,3280
6762,0,448,65380,63269,240,27,3280
6763,0,453,65380,63266,241,26,9834
6764,0,452,65378,63266,241,27,4
6765,0,452,65381,63266,241,27,4
6766,0,451,65381,63267,241,26,6557
6767,0,451,65380,63269,241,26,3
6768,0,453,65380,63266,241,27,4
6769,0,452,65376,63267,242,26,3280
6770,0,453,65378,63269,241,27,3
6771,0,452,65379,63266,241,26,3
6772,0,450,65380,63269,241,27,4
6773,0,453,65381,63268,241,27,6556
6774,0,450,65378,63272,242,27,3
6775,0,451,65381,63268,240,27,3
6776,0,451,65377,63270,240,26,6556
6777,0,451,65377,63270,242,27,4
6778,0,451,65381,63271,241,27,3280
6779,0,449,65377,63269,242,26,3
6780,0,453,65379,63267,241,27,3
6781,0,452,65378,63268,240,26,3
6782,0,450,65377,63273,241,26,3
6783,0,451,65380,63269,241,27,3
6784,0,450,65379,63270,241,27,3280
6785,0,454,65378,63269,241,27,3280
6786,0,451,65379,63264,241,26,3
6787,0,452,65381,63270,241,26,3
6788,0,450,65379,63269,241,26,3280
6789,0,453,65380,63272,241,27,3280
6790,0,451,65380,63264,242,26,3
6791,0,452,65381,63270,241,26,3
6792,0,450,65381,63268,241,27,3280
6793,0,451,65380,63269,241,26,3
6794,0,451,65383,63271,241,26,3
6795,0,450,65379,63266,241,27,4
6796,0,448,65377,63270,241,27,3280
6797,0,450,65380,63266,241,26,3
6798,0,454,65377,63272,241,27,3
6799,0,453,65380,63272,241,26,3
